,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
192,297203,741893,Entire home/apt,,,16,4.5,,3.0,2.0,340.0,180.0,25.864951,-80.130683,2016-02-12 20:28:14.984413
193,298382,1541061,Private room,,,8,4.0,1.0,1.0,1.0,100.0,1.0,25.811502,-80.360478,2016-02-12 14:51:02.729525
194,300093,1200122,Entire home/apt,,,4,4.5,5.0,2.0,2.0,215.0,3.0,25.932575,-80.126121,2016-02-12 21:22:30.012608
195,303629,889630,Entire home/apt,,,27,4.5,,3.0,3.0,150.0,2.0,25.853347,-80.383553,2016-02-13 03:01:15.108082
196,304667,1288583,Entire home/apt,,,58,5.0,3.0,1.0,1.0,79.0,4.0,25.86073,-80.126298,2016-02-13 02:21:35.418807
197,308826,284544,Entire home/apt,,,4,4.0,4.0,1.0,1.0,279.0,,25.781745,-80.141882,2016-02-13 03:09:22.910719
198,309036,1151354,Entire home/apt,,,66,4.5,4.0,1.0,1.0,115.0,1.0,25.784535,-80.133195,2016-02-12 15:03:21.862478
199,309405,1200122,Entire home/apt,,,28,4.5,4.0,1.0,1.0,119.0,3.0,25.954566,-80.122558,2016-02-12 22:35:56.329733
200,314483,1269985,Entire home/apt,,,42,4.5,3.0,1.0,1.0,130.0,3.0,25.77007,-80.139453,2016-02-12 22:10:02.658016
201,315055,603485,Private room,,,19,5.0,1.0,1.0,,65.0,1.0,25.819152,-80.190519,2016-02-13 00:39:19.401377
202,315359,1182009,Entire home/apt,,,9,5.0,4.0,1.0,1.0,170.0,2.0,25.791455,-80.18619,2016-02-12 23:12:29.369374
203,321149,1398928,Entire home/apt,,,6,5.0,,2.0,2.0,375.0,,25.829164,-80.121616,2016-02-12 13:59:28.665606
204,322597,1200122,Entire home/apt,,,12,4.5,,3.0,2.0,249.0,5.0,25.949789,-80.140071,2016-02-12 17:12:09.688392
205,324671,276745,Private room,,,2,5.0,3.0,1.0,1.0,149.0,2.0,25.760241,-80.198934,2016-02-12 16:36:53.681178
206,326607,1269985,Entire home/apt,,,25,4.5,3.0,2.0,2.0,180.0,3.0,25.758852,-80.190099,2016-02-12 20:31:12.216267
207,329296,1200122,Entire home/apt,,,11,5.0,,2.0,2.0,189.0,3.0,25.933958,-80.126492,2016-02-12 20:29:07.569996
208,334650,1698246,Entire home/apt,,,6,5.0,4.0,2.0,2.0,220.0,5.0,25.771863,-80.133924,2016-02-13 00:13:55.429819
209,335898,740449,Private room,,,12,4.5,2.0,1.0,1.0,139.0,1.0,25.818559,-80.122351,2016-02-13 03:03:52.140237
210,335899,740449,Private room,,,11,4.0,2.0,1.0,1.0,150.0,1.0,25.82006,-80.121725,2016-02-12 20:06:12.465808
211,340459,284544,Entire home/apt,,,16,4.5,4.0,1.0,1.0,299.0,,25.793442,-80.129981,2016-02-13 01:21:04.071580
212,341527,740449,Private room,,,8,4.5,4.0,1.0,1.0,129.0,1.0,25.834856,-80.119987,2016-02-12 23:15:28.375926
213,343840,1521854,Private room,,,177,5.0,2.0,1.0,0.0,50.0,4.0,25.760028,-80.204305,2016-02-12 15:25:40.994871
214,346667,1762510,Entire home/apt,,,66,5.0,4.0,2.0,1.0,135.0,3.0,25.759927,-80.22254,2016-02-12 18:06:10.193731
215,348899,1151354,Entire home/apt,,,96,4.5,2.0,1.0,1.0,75.0,2.0,25.784629,-80.132891,2016-02-12 23:40:51.270651
216,350623,904530,Private room,,,58,4.5,2.0,1.0,,75.0,1.0,25.833117,-80.181159,2016-02-12 18:40:41.336723
217,355530,101277,Entire home/apt,,,4,4.5,4.0,1.0,1.0,250.0,7.0,25.749664,-80.251587,2016-02-12 23:25:20.342627
218,355562,1800091,Entire home/apt,,,19,4.5,4.0,0.0,1.0,110.0,2.0,25.776941,-80.133228,2016-02-12 16:11:44.306608
219,355594,1800091,Entire home/apt,,,16,4.0,4.0,0.0,1.0,125.0,2.0,25.778188,-80.134563,2016-02-12 18:33:54.117352
220,356432,1200122,Entire home/apt,,,18,4.5,,2.0,2.0,159.0,3.0,25.93435,-80.128093,2016-02-12 14:28:11.370655
221,357600,1800091,Entire home/apt,,,21,4.5,4.0,1.0,1.0,195.0,2.0,25.775592,-80.131567,2016-02-13 04:12:29.626896
222,361196,326504,Entire home/apt,,,33,5.0,2.0,1.0,1.0,95.0,6.0,25.778588,-80.13789,2016-02-12 17:22:25.835472
223,362452,1831387,Private room,,,24,5.0,4.0,1.0,1.0,63.0,1.0,25.685656,-80.380705,2016-02-12 14:57:21.844235
224,362526,1444590,Entire home/apt,,,60,4.5,4.0,1.0,1.0,99.0,1.0,25.773833,-80.134904,2016-02-13 04:30:59.662455
225,362789,7584,Entire home/apt,,,35,4.5,2.0,1.0,1.0,90.0,7.0,25.781102,-80.135453,2016-02-12 15:10:58.249395
226,362858,1833853,Entire home/apt,,,1,5.0,5.0,2.0,2.0,371.0,10.0,25.931265,-80.120604,2016-02-12 21:30:50.194443
227,368236,59907,Entire home/apt,,,20,4.5,4.0,1.0,1.0,190.0,2.0,25.773615,-80.1338,2016-02-12 15:41:39.893361
228,368278,1859423,Shared room,,,0,,1.0,1.0,0.0,250.0,1.0,25.967986,-80.125363,2016-02-12 23:15:47.169592
229,369514,59907,Entire home/apt,,,2,5.0,,2.0,2.0,225.0,4.0,25.783028,-80.212483,2016-02-12 17:35:37.507152
230,369598,59907,Entire home/apt,,,8,4.5,4.0,1.0,1.0,150.0,7.0,25.783074,-80.212379,2016-02-13 04:19:59.527342
231,369599,59907,Entire home/apt,,,5,4.0,4.0,1.0,1.0,150.0,5.0,25.783109,-80.212069,2016-02-12 15:31:00.495916
232,369841,1287778,Private room,,,9,4.5,4.0,1.0,1.0,195.0,1.0,25.780574,-80.14098,2016-02-12 21:59:04.096050
233,373116,1877234,Entire home/apt,,,58,5.0,4.0,1.0,1.0,130.0,5.0,25.785858,-80.129216,2016-02-12 22:01:25.555934
234,374525,2254,Private room,,,64,4.5,2.0,1.0,1.0,79.0,1.0,25.752394,-80.212423,2016-02-13 03:48:31.738197
235,374694,2254,Private room,,,14,5.0,2.0,1.0,1.0,89.0,1.0,25.755989,-80.21456,2016-02-12 15:30:48.448152
236,377032,1895090,Private room,,,25,4.5,2.0,1.0,1.0,50.0,4.0,25.876824,-80.179342,2016-02-12 22:27:25.533650
237,380106,1907774,Private room,,,17,5.0,2.0,1.0,1.0,120.0,3.0,25.867261,-80.122177,2016-02-12 23:52:27.030729
238,380139,1287778,Entire home/apt,,,11,5.0,4.0,1.0,1.0,195.0,1.0,25.782195,-80.14129,2016-02-12 18:05:50.489975
239,381296,1675564,Private room,,,176,4.5,2.0,1.0,1.0,69.0,1.0,25.80522,-80.138087,2016-02-13 04:21:04.817330
240,383559,1921333,Entire home/apt,,,15,5.0,,2.0,2.0,349.0,3.0,25.769241,-80.190444,2016-02-12 23:03:05.773231
241,393904,1969111,Entire home/apt,,,18,3.5,4.0,1.0,1.0,72.0,2.0,25.778526,-80.134815,2016-02-13 04:24:14.704031
242,395589,1397894,Entire home/apt,,,32,4.5,3.0,1.0,1.0,199.0,2.0,25.778529,-80.131504,2016-02-13 03:10:03.493982
243,396494,544270,Entire home/apt,,,27,5.0,4.0,1.0,1.0,150.0,,25.770218,-80.131511,2016-02-12 18:25:42.413478
244,396908,1398928,Entire home/apt,,,3,4.5,,2.0,2.0,300.0,,25.830693,-80.121874,2016-02-12 14:00:30.438410
245,396929,1982431,Entire home/apt,,,104,5.0,3.0,1.0,1.0,99.0,2.0,25.842817,-80.181545,2016-02-12 14:47:45.662626
246,398234,1200122,Entire home/apt,,,8,4.5,,2.0,2.0,159.0,3.0,25.942754,-80.125121,2016-02-12 23:01:28.918778
247,401054,2001930,Entire home/apt,,,3,5.0,5.0,2.0,2.0,225.0,7.0,25.956546,-80.120175,2016-02-13 04:37:29.925497
248,403249,668204,Entire home/apt,,,92,5.0,2.0,1.0,1.0,89.0,3.0,25.859702,-80.121051,2016-02-12 21:58:54.678338
249,403656,2013067,Entire home/apt,,,0,,2.0,2.0,2.0,395.0,3.0,25.814752,-80.126111,2016-02-13 01:12:10.982488
250,405429,1996578,Private room,,,0,,1.0,1.0,1.0,60.0,1.0,25.939627,-80.122651,2016-02-12 19:13:28.244893
251,407750,2030587,Entire home/apt,,,56,5.0,4.0,1.0,1.0,149.0,2.0,25.783236,-80.142994,2016-02-13 02:47:29.412949
252,411506,2947217,Private room,,,20,5.0,2.0,1.0,1.0,50.0,1.0,25.622818,-80.420398,2016-02-12 15:47:52.313453
253,413207,2055872,Entire home/apt,,,3,5.0,4.0,1.0,,225.0,3.0,25.783121,-80.143418,2016-02-13 01:45:53.105382
254,417567,1918890,Entire home/apt,,,81,4.5,4.0,1.0,1.0,130.0,3.0,25.78804,-80.131929,2016-02-12 20:31:00.677064
255,422993,1895090,Private room,,,23,5.0,2.0,1.0,1.0,50.0,3.0,25.87701,-80.179806,2016-02-12 22:28:27.193740
256,426116,1200122,Entire home/apt,,,16,4.5,4.0,1.0,1.0,159.0,3.0,25.954611,-80.122973,2016-02-12 23:15:00.378271
257,427689,2125610,Entire home/apt,,,2,5.0,5.0,2.0,2.0,135.0,5.0,25.940951,-80.123025,2016-02-13 04:18:34.176500
258,431837,59907,Entire home/apt,,,32,5.0,2.0,0.0,1.0,140.0,2.0,25.772795,-80.134593,2016-02-12 16:54:59.097140
259,431884,59907,Entire home/apt,,,64,4.5,4.0,1.0,1.0,200.0,2.0,25.77237,-80.134438,2016-02-12 21:24:22.556693
260,433312,2152305,Entire home/apt,,,2,5.0,4.0,2.0,2.0,695.0,3.0,25.796369,-80.128813,2016-02-13 02:39:31.489557
261,433834,52601,Entire home/apt,,,1,5.0,,3.0,2.0,350.0,1.0,25.939555,-80.122997,2016-02-12 23:03:47.327885
262,434877,2057477,Private room,,,61,5.0,2.0,1.0,1.0,110.0,4.0,25.831666,-80.122784,2016-02-12 21:22:20.734663
263,434934,2152305,Entire home/apt,,,3,5.0,4.0,2.0,2.0,995.0,3.0,25.898416,-80.122656,2016-02-12 17:07:09.489067
264,436818,2169454,Entire home/apt,,,7,4.5,2.0,1.0,1.0,98.0,1.0,25.757731,-80.222476,2016-02-12 22:14:13.018912
265,438964,2180905,Entire home/apt,,,76,4.5,3.0,1.0,1.0,150.0,3.0,25.834485,-80.121278,2016-02-13 01:03:05.822145
266,439221,2001588,Private room,,,6,5.0,2.0,1.0,1.0,65.0,3.0,25.843208,-80.185928,2016-02-12 22:44:31.426894
267,440591,59907,Entire home/apt,,,37,5.0,4.0,1.0,1.0,175.0,2.0,25.773738,-80.134142,2016-02-13 04:52:48.363137
268,440592,59907,Entire home/apt,,,30,4.5,4.0,1.0,1.0,175.0,3.0,25.772953,-80.13407,2016-02-13 02:09:09.560425
269,441268,1380861,Entire home/apt,,,16,5.0,4.0,1.0,1.0,180.0,3.0,25.780747,-80.141744,2016-02-12 20:08:39.661628
270,442257,284544,Entire home/apt,,,15,5.0,4.0,1.0,1.0,249.0,,25.781492,-80.142963,2016-02-12 20:03:26.268335
271,442463,284544,Entire home/apt,,,3,5.0,4.0,1.0,1.0,399.0,,25.794639,-80.130173,2016-02-12 17:28:39.395492
272,442466,284544,Entire home/apt,,,4,3.5,4.0,1.0,1.0,399.0,,25.793777,-80.13003,2016-02-12 15:16:16.301305
273,442472,284544,Entire home/apt,,,1,5.0,,2.0,1.0,599.0,3.0,25.794949,-80.128783,2016-02-12 16:13:59.545007
274,446966,2219640,Entire home/apt,,,1,4.5,,2.0,2.0,275.0,4.0,25.854687,-80.127323,2016-02-13 00:47:42.296988
275,449691,1151354,Entire home/apt,,,90,4.5,2.0,1.0,1.0,95.0,2.0,25.784575,-80.134423,2016-02-12 21:00:48.678350
276,450408,2236092,Entire home/apt,,,67,4.5,,1.0,1.0,99.0,2.0,25.772054,-80.137478,2016-02-12 20:42:09.240511
277,452001,2243248,Entire home/apt,,,63,3.5,3.0,0.0,1.0,75.0,2.0,25.812789,-80.125247,2016-02-12 20:56:21.378918
278,452533,2248393,Entire home/apt,,,34,4.5,4.0,2.0,2.0,189.0,2.0,25.782211,-80.134431,2016-02-12 17:09:58.779746
279,452832,2249324,Private room,,,21,4.5,2.0,1.0,,70.0,3.0,25.519074,-80.411798,2016-02-13 02:17:49.190175
280,452977,1398928,Entire home/apt,,,10,4.5,,2.0,2.0,325.0,,25.830521,-80.121588,2016-02-12 14:55:53.626739
281,453336,2252751,Entire home/apt,,,18,5.0,2.0,1.0,1.0,100.0,7.0,25.939959,-80.124505,2016-02-12 14:50:17.393752
282,453389,2253086,Entire home/apt,,,20,4.5,4.0,1.0,1.0,120.0,3.0,25.807272,-80.125225,2016-02-12 19:36:29.521427
283,454558,1398928,Entire home/apt,,,8,4.5,,3.0,2.0,375.0,,25.830326,-80.121896,2016-02-13 04:34:24.498467
284,454947,292221,Entire home/apt,,,80,4.5,5.0,2.0,2.0,265.0,3.0,25.785422,-80.132109,2016-02-13 05:00:49.303868
285,455531,1794600,Entire home/apt,,,25,5.0,4.0,1.0,1.0,129.0,6.0,25.781945,-80.13852,2016-02-12 23:03:02.591955
286,458122,52601,Entire home/apt,,,17,5.0,,3.0,2.0,240.0,1.0,25.938521,-80.121512,2016-02-12 20:30:52.655151
287,459837,1514030,Entire home/apt,,,56,5.0,2.0,0.0,1.0,54.0,2.0,25.76098,-80.220627,2016-02-12 13:59:15.145375
288,466696,1643132,Private room,,,32,5.0,3.0,1.0,1.0,40.0,2.0,25.684865,-80.381362,2016-02-13 01:39:03.735161
289,469575,544270,Entire home/apt,,,17,4.5,5.0,2.0,2.0,300.0,3.0,25.770862,-80.132239,2016-02-13 02:36:07.095432
290,470091,252106,Private room,,,6,4.5,2.0,1.0,1.0,59.0,1.0,25.848008,-80.172139,2016-02-12 20:20:59.004175
291,470092,252106,Entire home/apt,,,5,3.5,,2.0,2.0,350.0,3.0,25.846745,-80.174238,2016-02-13 02:15:04.896627
292,470660,2308750,Entire home/apt,,,4,4.5,,2.0,2.0,179.0,3.0,25.94897,-80.145307,2016-02-12 14:17:46.201862
293,473862,2349457,Private room,,,77,4.5,2.0,1.0,1.0,75.0,1.0,25.859012,-80.200258,2016-02-12 20:49:12.557612
294,475359,2356288,Entire home/apt,,,57,4.5,2.0,1.0,1.0,100.0,4.0,25.779577,-80.140283,2016-02-12 16:34:54.003106
295,477014,1398928,Entire home/apt,,,12,4.0,,2.0,2.0,375.0,,25.830108,-80.122192,2016-02-12 18:14:15.202810
296,478321,2152305,Entire home/apt,,,6,4.5,,5.0,5.0,1750.0,3.0,25.789218,-80.167195,2016-02-13 04:24:50.489865
297,482804,284544,Entire home/apt,,,1,5.0,,2.0,2.0,2499.0,3.0,25.796783,-80.128171,2016-02-13 04:35:43.671891
298,483135,2391606,Entire home/apt,,,48,4.5,,4.0,2.0,175.0,1.0,25.786402,-80.227996,2016-02-12 21:19:20.239538
299,483388,59907,Entire home/apt,,,10,5.0,,2.0,2.0,475.0,7.0,25.772724,-80.132869,2016-02-12 23:06:30.245110
300,485056,2401095,Entire home/apt,,,1,5.0,,2.0,2.0,390.0,3.0,25.762541,-80.188506,2016-02-12 20:10:05.207174
301,489842,10084747,Entire home/apt,,,182,4.5,3.0,1.0,1.0,99.0,5.0,25.782011,-80.134627,2016-02-13 00:51:02.046735
302,490169,2424457,Entire home/apt,,,53,4.5,4.0,1.0,1.0,170.0,30.0,25.799055,-80.125986,2016-02-12 18:55:22.305369
303,491904,326504,Entire home/apt,,,7,5.0,3.0,1.0,1.0,85.0,7.0,25.778065,-80.137757,2016-02-12 14:13:08.965413
304,491913,326504,Entire home/apt,,,8,4.0,3.0,1.0,1.0,95.0,10.0,25.780151,-80.138256,2016-02-13 04:53:35.443310
305,493092,2436418,Entire home/apt,,,0,,,3.0,,700.0,7.0,25.785382,-80.164085,2016-02-12 19:18:09.830116
306,494302,2141641,Entire home/apt,,,23,5.0,2.0,1.0,1.0,120.0,5.0,25.772869,-80.136702,2016-02-13 05:04:05.874859
307,494819,2444671,Private room,,,28,5.0,2.0,1.0,1.0,119.0,2.0,25.769691,-80.194298,2016-02-12 20:50:38.225791
308,495959,1398928,Entire home/apt,,,5,5.0,,2.0,2.0,295.0,,25.829152,-80.121865,2016-02-13 02:32:53.949472
309,496968,930112,Entire home/apt,,,1,5.0,,4.0,2.0,1000.0,7.0,25.864588,-80.180679,2016-02-12 22:57:08.430842
310,497168,2055872,Private room,,,6,4.5,2.0,1.0,1.0,150.0,30.0,25.791158,-80.130998,2016-02-12 14:58:09.754825
311,498869,52601,Entire home/apt,,,10,5.0,,3.0,2.0,310.0,5.0,25.938053,-80.121246,2016-02-13 02:52:07.977947
312,499357,52601,Entire home/apt,,,7,4.5,4.0,2.0,2.0,220.0,5.0,25.940079,-80.123613,2016-02-12 19:51:43.856812
313,499564,1662700,Entire home/apt,,,69,4.5,5.0,2.0,1.0,180.0,5.0,25.806517,-80.124694,2016-02-12 20:31:15.982302
314,500654,2470301,Entire home/apt,,,1,,2.0,1.0,,180.0,90.0,25.769115,-80.193068,2016-02-13 00:51:43.408386
315,505130,326504,Entire home/apt,,,4,4.5,3.0,0.0,1.0,75.0,10.0,25.779466,-80.1366,2016-02-13 01:30:21.458896
316,505301,2491247,Private room,,,185,5.0,2.0,1.0,1.0,50.0,1.0,25.847557,-80.186279,2016-02-12 23:41:27.916456
317,505453,2491926,Entire home/apt,,,13,4.5,,3.0,2.0,695.0,3.0,25.861934,-80.131254,2016-02-12 15:25:23.871213
318,505605,1398928,Entire home/apt,,,3,5.0,4.0,1.0,1.0,200.0,,25.830456,-80.120556,2016-02-12 14:53:52.177858
319,505839,2491549,Private room,,,5,4.5,,1.0,2.0,486.0,3.0,25.834026,-80.121241,2016-02-12 18:55:45.157850
320,506123,2491549,Private room,,,4,5.0,4.0,1.0,1.0,328.0,3.0,25.832536,-80.120148,2016-02-12 15:09:38.822075
321,506198,2491549,Private room,,,19,4.5,4.0,1.0,1.0,226.0,3.0,25.833945,-80.120076,2016-02-12 21:09:22.218805
322,506643,1643132,Private room,,,14,5.0,3.0,1.0,1.0,50.0,2.0,25.683972,-80.383244,2016-02-12 17:46:01.625602
323,514276,699031,Entire home/apt,,,1,5.0,,4.0,3.0,850.0,7.0,25.692967,-80.169897,2016-02-12 22:58:26.338132
324,515314,2538024,Entire home/apt,,,39,4.5,4.0,2.0,2.0,199.0,,25.772534,-80.135455,2016-02-13 00:46:56.097404
325,516510,2267764,Entire home/apt,,,21,4.5,,2.0,1.0,115.0,7.0,25.932265,-80.172221,2016-02-12 21:58:44.278011
326,517734,2248393,Entire home/apt,,,9,4.5,,3.0,3.0,699.0,3.0,25.783448,-80.132998,2016-02-12 23:57:54.460132
327,520143,2559837,Entire home/apt,,,4,5.0,2.0,1.0,,99.0,7.0,25.92805,-80.141809,2016-02-13 00:16:37.231237
328,521401,2331069,Private room,,,4,5.0,2.0,1.0,1.0,75.0,4.0,25.724087,-80.28862,2016-02-12 18:51:06.818157
329,521734,2565993,Entire home/apt,,,12,5.0,4.0,1.0,1.0,150.0,2.0,25.8601,-80.123309,2016-02-13 02:08:56.888646
330,523346,2491549,Entire home/apt,,,11,4.0,4.0,1.0,1.0,272.0,3.0,25.832733,-80.121389,2016-02-12 13:54:24.278063
331,524882,277500,Entire home/apt,,,3,2.5,,4.0,2.0,500.0,3.0,25.922718,-80.176956,2016-02-12 16:30:34.373258
332,525093,277500,Entire home/apt,,,0,,,5.0,2.0,680.0,3.0,25.932151,-80.186947,2016-02-12 20:04:14.225866
333,525101,277500,Entire home/apt,,,1,3.0,,5.0,2.0,680.0,3.0,25.926397,-80.188975,2016-02-12 20:16:57.359256
334,530313,2101768,Private room,,,64,5.0,2.0,1.0,,86.0,3.0,25.794379,-80.143647,2016-02-13 05:14:34.818333
335,531251,2609480,Entire home/apt,,,2,4.5,3.0,1.0,1.0,250.0,2.0,25.768533,-80.189614,2016-02-12 20:30:38.555635
336,532091,1151354,Entire home/apt,,,79,4.5,2.0,1.0,1.0,95.0,2.0,25.785394,-80.133169,2016-02-13 03:28:45.460777
337,534904,2628355,Entire home/apt,,,11,5.0,2.0,1.0,1.0,135.0,6.0,25.95633,-80.127209,2016-02-12 16:53:53.277521
338,535259,2491549,Entire home/apt,,,21,4.0,,1.0,2.0,645.0,3.0,25.834274,-80.120524,2016-02-12 16:46:23.853631
339,544327,1453622,Private room,,,72,4.5,2.0,1.0,1.0,63.0,2.0,25.76928,-80.217416,2016-02-12 18:59:00.263831
340,547987,2616993,Entire home/apt,,,135,5.0,3.0,1.0,1.0,85.0,2.0,25.886893,-80.185287,2016-02-13 02:16:49.663181
341,549857,1364226,Entire home/apt,,,0,,4.0,2.0,2.0,263.0,5.0,25.844789,-80.120213,2016-02-12 16:56:59.979768
342,560339,2755096,Entire home/apt,,,113,5.0,2.0,1.0,1.0,60.0,4.0,25.745193,-80.398214,2016-02-12 22:26:36.399844
343,563743,2772083,Entire home/apt,,,83,5.0,,2.0,2.0,200.0,3.0,25.784791,-80.190707,2016-02-13 01:52:08.118762
344,568872,2414567,Entire home/apt,,,0,,4.0,2.0,1.0,85.0,21.0,25.671204,-80.316015,2016-02-12 19:14:29.039403
345,568996,2800413,Entire home/apt,,,149,5.0,4.0,1.0,1.0,99.0,4.0,25.779163,-80.134744,2016-02-12 21:19:30.007962
346,573742,2823194,Private room,,,56,5.0,2.0,1.0,1.0,65.0,2.0,25.756185,-80.201339,2016-02-12 15:16:00.009649
347,576003,923999,Entire home/apt,,,1,5.0,4.0,1.0,1.0,150.0,,25.790944,-80.129941,2016-02-12 20:21:33.459413
348,577741,2841377,Entire home/apt,,,12,5.0,,2.0,,275.0,14.0,25.929143,-80.121417,2016-02-13 04:12:53.898654
349,577774,2841581,Entire home/apt,,,63,4.5,,1.0,1.0,150.0,,25.778071,-80.133047,2016-02-13 02:50:50.401320
350,579162,2848856,Private room,,,29,5.0,2.0,1.0,1.0,70.0,2.0,25.672705,-80.355809,2016-02-13 03:39:06.304765
351,579365,2812263,Private room,,,12,4.5,4.0,1.0,2.0,250.0,2.0,25.897346,-80.124552,2016-02-13 01:56:03.533488
352,579753,2851710,Entire home/apt,,,1,,4.0,2.0,2.0,420.0,3.0,25.772725,-80.133641,2016-02-12 19:04:12.075077
353,581508,2862577,Entire home/apt,,,59,4.0,4.0,1.0,1.0,103.0,2.0,25.849121,-80.120822,2016-02-12 20:13:57.379653
354,587012,2152305,Entire home/apt,,,4,5.0,3.0,1.0,1.0,575.0,3.0,25.795612,-80.127745,2016-02-13 02:07:56.387154
355,587103,2894963,Shared room,,,105,4.5,1.0,1.0,1.0,50.0,1.0,25.852722,-80.121092,2016-02-13 00:19:59.510380
356,588760,1287778,Private room,,,5,3.0,4.0,1.0,,250.0,1.0,25.780968,-80.141656,2016-02-12 23:52:59.582411
357,588770,1287778,Private room,,,1,5.0,4.0,1.0,1.0,225.0,4.0,25.782987,-80.141703,2016-02-12 19:36:10.080969
358,592388,1286718,Entire home/apt,,,6,4.5,4.0,2.0,2.0,233.0,3.0,25.813068,-80.132797,2016-02-12 16:41:08.804195
359,599811,2957691,Private room,,,13,4.5,2.0,1.0,1.0,45.0,3.0,25.778688,-80.138762,2016-02-12 18:22:20.045021
360,604194,2990957,Entire home/apt,,,18,4.5,,2.0,,375.0,7.0,25.834636,-80.121268,2016-02-12 16:31:51.351700
361,604406,2992108,Entire home/apt,,,157,4.0,4.0,0.0,1.0,67.0,,25.777239,-80.134192,2016-02-12 14:04:09.015115
362,606331,1269985,Entire home/apt,,,4,5.0,4.0,2.0,2.0,200.0,3.0,25.762487,-80.189447,2016-02-13 00:10:23.798329
363,606619,3005029,Entire home/apt,,,0,,4.0,2.0,2.0,350.0,7.0,25.78305,-80.188924,2016-02-12 20:43:13.687278
364,607777,2062364,Entire home/apt,,,6,5.0,,5.0,4.0,1699.0,3.0,25.789316,-80.136058,2016-02-12 15:24:29.480598
365,609390,2713034,Entire home/apt,,,6,4.5,5.0,2.0,2.0,280.0,7.0,25.848637,-80.12236,2016-02-13 01:11:43.671559
366,613609,3043310,Private room,,,127,4.5,5.0,1.0,1.0,40.0,1.0,25.474598,-80.423887,2016-02-13 04:48:33.513874
367,616731,3056806,Entire home/apt,,,1,5.0,4.0,2.0,2.0,195.0,5.0,25.761827,-80.196526,2016-02-13 04:18:24.751613
368,618377,2150518,Entire home/apt,,,22,5.0,5.0,2.0,2.0,280.0,5.0,25.794488,-80.18665,2016-02-13 00:53:26.534755
369,620861,3076441,Entire home/apt,,,67,5.0,2.0,1.0,1.0,140.0,7.0,25.852034,-80.135308,2016-02-13 02:52:56.062538
370,622656,3064814,Entire home/apt,,,27,4.5,4.0,1.0,1.0,169.0,7.0,25.798175,-80.126133,2016-02-13 01:41:24.237635
371,623702,1689237,Entire home/apt,,,13,4.0,4.0,1.0,1.0,140.0,5.0,25.784195,-80.13308,2016-02-13 00:33:12.505326
372,629434,3126972,Private room,,,78,5.0,1.0,1.0,1.0,55.0,1.0,25.705954,-80.301602,2016-02-12 20:21:53.184681
373,631564,2491549,Entire home/apt,,,15,4.0,4.0,1.0,1.0,294.0,3.0,25.834382,-80.121796,2016-02-12 16:43:04.962890
374,634010,2011778,Entire home/apt,,,104,4.5,2.0,1.0,1.0,100.0,3.0,25.771219,-80.135151,2016-02-12 14:19:48.379981
375,635497,3164686,Entire home/apt,,,66,5.0,4.0,1.0,,305.0,2.0,25.775666,-80.137653,2016-02-13 03:29:49.124486
376,638678,2491549,Private room,,,4,4.0,4.0,1.0,1.0,120.0,3.0,25.834673,-80.11988,2016-02-12 17:15:58.800229
377,638758,2491549,Private room,,,5,4.5,4.0,1.0,1.0,193.0,3.0,25.832903,-80.120146,2016-02-12 16:22:16.769185
378,640470,2491549,Private room,,,7,4.5,,1.0,2.0,645.0,3.0,25.834814,-80.122128,2016-02-12 14:52:10.309603
379,641849,2491549,Private room,,,1,4.0,4.0,1.0,1.0,249.0,3.0,25.832766,-80.11982,2016-02-12 21:46:27.627093
380,643545,2491549,Entire home/apt,,,38,4.5,,3.0,3.0,882.0,3.0,25.83286,-80.119925,2016-02-13 02:36:20.156762
381,643743,2491549,Private room,,,4,4.0,3.0,1.0,1.0,249.0,3.0,25.834366,-80.121741,2016-02-12 23:02:12.366155
382,648891,25188,Entire home/apt,,,0,,4.0,2.0,2.0,349.0,4.0,25.75898,-80.193185,2016-02-13 01:48:43.819091
383,649083,2220189,Entire home/apt,,,16,4.5,5.0,2.0,2.0,199.0,4.0,25.777946,-80.18833,2016-02-12 15:05:20.536035
384,650708,3268322,Entire home/apt,,,19,5.0,4.0,1.0,1.0,125.0,3.0,25.722628,-80.251394,2016-02-12 22:30:51.422117
385,655331,2990957,Entire home/apt,,,4,4.0,,1.0,,205.0,7.0,25.833082,-80.121704,2016-02-13 04:16:04.332048
386,655948,3303238,Entire home/apt,,,21,4.5,4.0,1.0,1.0,97.0,4.0,25.963937,-80.139817,2016-02-13 00:58:15.400421
387,656348,2990957,Private room,,,13,5.0,4.0,1.0,1.0,119.0,4.0,25.834,-80.122191,2016-02-13 01:38:09.176174
388,657010,2990957,Private room,,,4,4.5,,1.0,,190.0,4.0,25.834392,-80.120399,2016-02-13 02:26:07.522808
389,657112,1287778,Entire home/apt,,,3,4.5,,2.0,2.0,600.0,7.0,25.782693,-80.141641,2016-02-12 23:09:13.944669
390,657194,485226,Entire home/apt,,,61,4.5,4.0,1.0,1.0,100.0,1.0,25.780543,-80.133842,2016-02-12 17:46:48.669282
391,658757,2134007,Entire home/apt,,,31,5.0,4.0,0.0,1.0,119.0,3.0,25.772595,-80.136082,2016-02-12 23:37:25.242341
