room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
841202,1495405,Entire home/apt,,Catholic University-Brookland,25,4.5,4.0,2.0,75.0,3.0,38.950728,-76.99808,2016-02-20 19:27:22.283259
9107343,2432483,Entire home/apt,,U Street Corridor,3,5.0,3.0,1.0,130.0,1.0,38.917056,-77.033167,2016-02-21 01:44:10.944323
3095593,15743579,Private room,,Foxhall Village,54,5.0,2.0,1.0,60.0,1.0,38.91377,-77.083365,2016-02-20 18:52:38.283285
9198565,1443163,Entire home/apt,,Columbia Heights,0,,5.0,5.0,199.0,5.0,38.92365,-77.029134,2016-02-21 00:13:13.098906
6092885,2334362,Entire home/apt,,Logan Circle,66,4.5,2.0,0.0,120.0,1.0,38.908274,-77.031567,2016-02-20 22:30:56.609385
6390137,6023549,Entire home/apt,,Chevy Chase,4,5.0,2.0,1.0,130.0,1.0,38.948786,-77.066896,2016-02-20 23:44:24.677884
1856121,3221627,Entire home/apt,,Capitol Hill,52,5.0,4.0,0.0,115.0,3.0,38.885104,-76.990482,2016-02-20 15:28:28.975688
6070530,8160186,Private room,,U Street Corridor,0,,2.0,1.0,195.0,2.0,38.915715,-77.028521,2016-02-21 00:59:49.282713
7389814,38716470,Private room,,Columbia Heights,0,,1.0,1.0,60.0,2.0,38.932539,-77.033498,2016-02-20 18:30:22.137459
8954358,46800409,Entire home/apt,,Petworth,3,4.5,4.0,2.0,125.0,1.0,38.939521,-77.033197,2016-02-20 19:04:25.276106
6727661,1548488,Entire home/apt,,Chevy Chase,1,5.0,2.0,0.0,80.0,1.0,38.95749,-77.071881,2016-02-20 17:24:06.019966
8212191,9554969,Private room,,Shaw,8,4.5,2.0,1.0,52.0,2.0,38.910945,-77.013636,2016-02-21 01:31:54.103406
5344447,17054325,Shared room,,South West,17,4.5,4.0,1.0,52.0,1.0,38.878125,-77.02228,2016-02-20 16:33:10.864348
6724716,35213861,Entire home/apt,,Glover Park,0,,2.0,1.0,130.0,1.0,38.922552,-77.076609,2016-02-20 22:04:35.841778
10455342,39930655,Entire home/apt,,Dupont Circle,0,,2.0,1.0,125.0,1.0,38.911258,-77.036781,2016-02-20 20:58:27.388368
66004,322846,Entire home/apt,,Columbia Heights,35,5.0,2.0,1.0,119.0,1.0,38.924671,-77.032099,2016-02-20 19:10:04.308371
1203797,6575395,Entire home/apt,,Capitol Hill,24,5.0,4.0,2.0,165.0,3.0,38.891627,-76.990817,2016-02-20 17:59:57.016754
9067776,22198100,Private room,,Brentwood,1,5.0,1.0,1.0,50.0,2.0,38.911099,-77.007507,2016-02-20 21:33:56.791067
5503977,28547395,Entire home/apt,,Columbia Heights,3,2.0,2.0,0.0,105.0,1.0,38.925627,-77.034596,2016-02-20 19:33:31.214797
6741707,28870158,Entire home/apt,,Woodley Park,8,4.5,3.0,1.0,125.0,1.0,38.929336,-77.07228,2016-02-20 22:35:50.103193
8596334,5073160,Private room,,Catholic University-Brookland,5,5.0,2.0,1.0,55.0,1.0,38.945007,-77.01639,2016-02-20 23:54:08.550969
10471360,19910085,Entire home/apt,,Columbia Heights,0,,2.0,1.0,90.0,2.0,38.928016,-77.031492,2016-02-21 00:26:23.567756
8117850,521581,Private room,,Catholic University-Brookland,12,5.0,2.0,1.0,30.0,2.0,38.954695,-76.990072,2016-02-20 16:43:32.815777
3985853,16568461,Private room,,Mount Vernon Square,15,4.0,2.0,1.0,70.0,1.0,38.903406,-77.020318,2016-02-20 18:01:07.628839
9000235,17875846,Entire home/apt,,Mount Vernon Square,0,,1.0,1.0,180.0,1.0,38.901418,-77.026991,2016-02-21 00:41:58.298789
1287319,25188,Entire home/apt,,Downtown,4,4.5,2.0,1.0,259.0,4.0,38.892673,-77.019469,2016-02-20 16:54:33.702658
2791050,14275599,Private room,,Capitol Hill,148,5.0,2.0,1.0,80.0,2.0,38.884334,-76.988502,2016-02-21 01:18:42.102305
8289426,30283594,Entire home/apt,,Downtown,1,4.0,3.0,1.0,129.0,3.0,38.90496,-77.032703,2016-02-20 20:09:37.165226
9402184,12917384,Private room,,Shaw,1,5.0,2.0,1.0,50.0,7.0,38.911249,-77.012654,2016-02-21 00:40:37.241016
8536780,5207740,Entire home/apt,,Ledroit Park,2,4.5,2.0,1.0,150.0,2.0,38.9142,-77.013641,2016-02-20 23:09:18.647418
9318198,48363794,Entire home/apt,,Columbia Heights,0,,1.0,1.0,100.0,1.0,38.926346,-77.028651,2016-02-20 21:24:56.210273
6120759,31757177,Entire home/apt,,Columbia Heights,0,,5.0,2.0,315.0,4.0,38.935034,-77.027569,2016-02-20 17:21:32.338841
7706238,40433758,Private room,,Columbia Heights,5,5.0,1.0,1.0,45.0,1.0,38.931256,-77.030561,2016-02-21 00:10:53.526332
8130859,42935495,Private room,,Columbia Heights,14,4.5,2.0,1.0,80.0,1.0,38.924546,-77.030668,2016-02-21 01:28:22.201070
4627958,20484259,Entire home/apt,,Capitol Hill,5,5.0,1.0,0.0,80.0,1.0,38.891128,-76.999653,2016-02-20 19:55:52.838264
2436595,8160186,Entire home/apt,,Dupont Circle,5,4.5,2.0,0.0,175.0,3.0,38.912807,-77.039439,2016-02-20 16:32:08.702950
9533485,1327073,Entire home/apt,,Dupont Circle,1,5.0,4.0,2.0,130.0,1.0,38.90629,-77.046049,2016-02-20 18:14:18.711078
6155371,5571655,Entire home/apt,,Catholic University-Brookland,3,5.0,2.0,1.0,88.0,3.0,38.941812,-77.022541,2016-02-21 00:47:39.625868
6698326,7810862,Entire home/apt,,U Street Corridor,2,4.0,4.0,1.0,175.0,5.0,38.916975,-77.036943,2016-02-20 20:45:15.635019
5316714,3848546,Private room,,Kalorama,0,,2.0,1.0,120.0,1.0,38.917852,-77.048227,2016-02-20 23:03:33.165752
2544993,12794781,Entire home/apt,,Columbia Heights,23,5.0,4.0,2.0,90.0,3.0,38.925686,-77.034971,2016-02-20 16:15:49.359248
3818629,3324191,Entire home/apt,,Shaw,22,4.0,2.0,1.0,100.0,3.0,38.908802,-77.024963,2016-02-20 23:37:52.411933
6816543,15599448,Private room,,Anacostia,0,,1.0,1.0,40.0,14.0,38.866026,-76.976626,2016-02-21 01:02:53.837734
1486761,2334362,Entire home/apt,,Logan Circle,154,4.5,2.0,0.0,120.0,1.0,38.910847,-77.030313,2016-02-20 17:41:38.117673
6370883,33197499,Entire home/apt,,Mount Vernon Square,1,5.0,2.0,1.0,290.0,1.0,38.904372,-77.01711,2016-02-20 15:32:45.266894
4024085,9581687,Private room,,Takoma Park,15,4.5,2.0,1.0,60.0,1.0,38.983081,-77.040205,2016-02-20 17:00:39.258486
9746563,23193071,Entire home/apt,,Adams Morgan,1,4.0,2.0,1.0,85.0,28.0,38.924958,-77.044703,2016-02-20 17:50:21.459364
3811688,19112828,Private room,,Capitol Hill,12,5.0,2.0,1.0,90.0,1.0,38.894744,-76.992452,2016-02-21 00:26:49.910713
211986,767543,Private room,,Kalorama,5,4.5,3.0,1.0,159.0,2.0,38.913621,-77.046866,2016-02-20 16:30:33.987595
9678429,50003662,Entire home/apt,,Adams Morgan,3,4.5,3.0,1.0,87.0,1.0,38.921954,-77.045915,2016-02-20 23:16:26.373830
4188276,8160186,Private room,,Chevy Chase,0,,2.0,1.0,165.0,2.0,38.95467,-77.064398,2016-02-20 21:16:51.604696
7997956,9688330,Entire home/apt,,Adams Morgan,3,5.0,5.0,1.0,119.0,4.0,38.920019,-77.047905,2016-02-20 20:56:02.643022
1162095,6365765,Entire home/apt,,Dupont Circle,4,5.0,3.0,1.0,125.0,3.0,38.908939,-77.044706,2016-02-20 20:00:06.020893
9633126,5366434,Shared room,,Ledroit Park,1,5.0,1.0,1.0,30.0,1.0,38.919591,-77.01573,2016-02-21 01:31:23.120100
10589028,38174123,Entire home/apt,,Adams Morgan,0,,2.0,1.0,67.0,1.0,38.922273,-77.043128,2016-02-20 22:16:51.081053
7819406,13275854,Private room,,Mount Pleasant,6,5.0,2.0,1.0,69.0,1.0,38.932284,-77.038756,2016-02-20 21:39:30.265676
4789130,5159,Private room,,Logan Circle,65,4.5,2.0,1.0,95.0,2.0,38.910138,-77.029081,2016-02-21 00:51:53.612967
8209601,19451299,Private room,,Brentwood,2,5.0,1.0,1.0,100.0,1.0,38.921434,-77.002266,2016-02-20 20:00:38.510316
175608,50148,Entire home/apt,,Shaw,63,4.0,,2.0,140.0,4.0,38.908309,-77.023638,2016-02-20 22:25:34.622923
5919184,2057217,Private room,,The Palisades,0,,1.0,1.0,32.0,1.0,38.921217,-77.100205,2016-02-20 22:14:13.196045
7562798,1710106,Entire home/apt,,Catholic University-Brookland,1,5.0,4.0,0.0,85.0,1.0,38.930688,-77.020301,2016-02-20 17:45:37.795563
694383,1730861,Entire home/apt,,Au-Tenleytown,4,5.0,4.0,1.0,135.0,2.0,38.928904,-77.084154,2016-02-20 22:47:59.574360
3175218,5968774,Entire home/apt,,Columbia Heights,30,5.0,4.0,1.0,99.0,,38.93416,-77.026572,2016-02-20 23:25:04.428185
8372471,44128224,Entire home/apt,,Ledroit Park,0,,,3.0,350.0,3.0,38.914209,-77.011915,2016-02-20 16:57:32.871516
5172287,1578338,Entire home/apt,,Woodley Park,16,4.5,2.0,1.0,100.0,3.0,38.926464,-77.051893,2016-02-20 17:08:28.725622
3533920,17792311,Entire home/apt,,Adams Morgan,17,5.0,4.0,1.0,149.0,14.0,38.924163,-77.04665,2016-02-20 19:40:34.540076
9116093,3255533,Entire home/apt,,Woodley Park,0,,4.0,1.0,125.0,1.0,38.929918,-77.056781,2016-02-20 23:42:26.949762
3128420,15888547,Private room,,Columbia Heights,2,5.0,1.0,1.0,45.0,10.0,38.92728,-77.029776,2016-02-20 15:52:21.617477
8718589,18761839,Entire home/apt,,Shaw,19,5.0,4.0,0.0,80.0,1.0,38.9116,-77.022244,2016-02-20 17:38:15.238940
7698423,4196122,Entire home/apt,,Adams Morgan,5,5.0,4.0,1.0,110.0,1.0,38.916214,-77.043584,2016-02-21 00:53:47.984140
8758519,18227045,Entire home/apt,,Shaw,0,,3.0,1.0,300.0,1.0,38.906397,-77.007264,2016-02-20 21:53:41.904789
4457588,9449634,Entire home/apt,,Foggy Bottom,14,5.0,3.0,0.0,120.0,1.0,38.896482,-77.048086,2016-02-20 16:19:11.879726
3419118,12772446,Private room,,Shaw,93,5.0,2.0,1.0,71.0,2.0,38.908365,-77.02282,2016-02-20 16:37:47.616152
5476272,1423419,Entire home/apt,,Stadium-Armory,7,5.0,,2.0,140.0,5.0,38.878635,-76.983635,2016-02-20 19:04:42.672800
1569233,8008783,Entire home/apt,,Capitol Hill,16,4.5,4.0,1.0,133.0,3.0,38.887512,-76.989832,2016-02-20 21:07:48.825092
5114143,9419684,Entire home/apt,,Foggy Bottom,6,5.0,5.0,2.0,324.0,3.0,38.901705,-77.049067,2016-02-20 15:31:26.357557
9380516,30839897,Entire home/apt,,Glover Park,2,5.0,2.0,1.0,99.0,1.0,38.924005,-77.078104,2016-02-20 20:00:10.728214
2384268,12179016,Private room,,Capitol Hill,1,5.0,2.0,1.0,55.0,2.0,38.904511,-76.994773,2016-02-20 19:15:32.136041
4332959,22496672,Entire home/apt,,Logan Circle,53,4.5,2.0,1.0,129.0,,38.912186,-77.036046,2016-02-20 15:42:27.318293
5838496,22175543,Private room,,Capitol Hill,1,5.0,2.0,1.0,69.0,2.0,38.905076,-77.0073,2016-02-20 21:28:31.087459
9766966,24709407,Entire home/apt,,Brentwood,20,5.0,2.0,1.0,96.0,2.0,38.916411,-77.008869,2016-02-20 19:40:08.930238
956313,695008,Entire home/apt,,Petworth,16,5.0,2.0,1.0,100.0,7.0,38.93555,-77.027369,2016-02-20 18:30:17.577433
8421685,42838020,Private room,,Catholic University-Brookland,0,,2.0,1.0,500.0,1.0,38.933762,-76.977994,2016-02-20 17:56:28.763947
4948442,7049884,Entire home/apt,,Ledroit Park,10,5.0,2.0,1.0,100.0,2.0,38.913375,-77.00987,2016-02-20 18:12:48.211447
8144338,14653198,Entire home/apt,,Capitol Hill,24,3.0,2.0,0.0,60.0,1.0,38.887199,-76.991419,2016-02-20 19:49:56.814543
9569468,49540988,Entire home/apt,,Adams Morgan,0,,3.0,1.0,90.0,1.0,38.924803,-77.038209,2016-02-20 23:37:17.059602
1718584,6624445,Entire home/apt,,Ledroit Park,14,4.5,,3.0,400.0,1.0,38.913709,-77.014352,2016-02-20 23:16:44.635052
8053518,22489034,Private room,,Ledroit Park,11,5.0,2.0,1.0,62.0,1.0,38.927564,-77.020236,2016-02-20 16:54:17.465901
9844184,50688222,Entire home/apt,,Anacostia,0,,,2.0,200.0,1.0,38.857013,-76.988754,2016-02-20 17:23:38.777891
9373642,8942638,Entire home/apt,,Foggy Bottom,1,5.0,2.0,0.0,10.0,1.0,38.901436,-77.047139,2016-02-20 22:23:46.099169
6391400,15830506,Entire home/apt,,Shaw,27,5.0,,2.0,225.0,1.0,38.90616,-77.023547,2016-02-20 16:49:24.650698
9754948,2790589,Entire home/apt,,Capitol Hill,0,,2.0,0.0,100.0,2.0,38.900083,-76.992863,2016-02-21 01:43:08.323512
6313422,17054325,Shared room,,South West,15,5.0,4.0,1.0,52.0,1.0,38.879429,-77.021363,2016-02-21 00:26:58.666475
6390185,33313857,Private room,,Catholic University-Brookland,23,5.0,2.0,1.0,69.0,2.0,38.934654,-76.991038,2016-02-21 01:16:19.603916
10253271,17023109,Private room,,Dupont Circle,5,4.5,2.0,1.0,75.0,1.0,38.917393,-77.039803,2016-02-20 22:54:17.371650
7620222,1026901,Entire home/apt,,Cleveland Park,12,5.0,4.0,1.0,120.0,2.0,38.934458,-77.055267,2016-02-21 00:25:53.129511
5570026,28827689,Shared room,,Dupont Circle,17,4.5,2.0,1.0,80.0,,38.907376,-77.04478,2016-02-20 22:00:51.790406
6047219,5571655,Entire home/apt,,Catholic University-Brookland,0,,,2.0,155.0,2.0,38.940157,-77.02276,2016-02-20 23:24:32.702654
4452984,9419684,Entire home/apt,,Downtown,16,5.0,5.0,2.0,306.0,3.0,38.898875,-77.033746,2016-02-21 01:11:57.638901
4012986,10590282,Private room,,The Palisades,1,5.0,1.0,1.0,65.0,1.0,38.934503,-77.110337,2016-02-20 21:30:58.423273
4764483,21427410,Entire home/apt,,Capitol Hill,9,4.5,,2.0,100.0,1.0,38.901146,-77.003007,2016-02-20 15:54:25.800769
5905310,8160186,Entire home/apt,,Capitol Hill,3,4.5,4.0,1.0,175.0,3.0,38.88668,-76.995198,2016-02-20 23:19:18.929411
7482822,20222845,Entire home/apt,,Shaw,11,5.0,2.0,1.0,95.0,3.0,38.911885,-77.018052,2016-02-20 18:46:51.289086
2656854,25188,Entire home/apt,,Downtown,1,3.0,4.0,2.0,309.0,4.0,38.900422,-77.025121,2016-02-20 16:14:55.181268
78989,421618,Private room,,Adams Morgan,0,,2.0,1.0,195.0,1.0,38.920888,-77.047407,2016-02-20 23:57:55.471356
8551461,32625056,Private room,,Columbia Heights,1,4.0,2.0,1.0,45.0,2.0,38.928784,-77.030198,2016-02-20 18:05:23.871974
3432966,183117,Private room,,Shaw,7,5.0,4.0,1.0,169.0,2.0,38.910509,-77.02523,2016-02-20 22:41:24.452230
2343987,11970274,Private room,,Capitol Hill,143,4.5,2.0,1.0,50.0,2.0,38.897149,-76.996672,2016-02-20 23:47:04.995024
7836962,34368116,Entire home/apt,,Logan Circle,7,5.0,4.0,1.0,100.0,3.0,38.90936,-77.030611,2016-02-20 19:40:12.155755
2225082,7964507,Private room,,Columbia Heights,4,5.0,2.0,1.0,115.0,1.0,38.923933,-77.030327,2016-02-20 22:27:40.078033
10612210,37407673,Entire home/apt,,Chevy Chase,0,,2.0,1.0,70.0,1.0,38.943048,-77.075961,2016-02-20 21:58:43.934398
4786526,24674712,Entire home/apt,,Capitol Hill,2,5.0,,3.0,249.0,10.0,38.898162,-76.999798,2016-02-20 19:20:47.559402
7172949,5467773,Private room,,Capitol Hill,15,5.0,2.0,1.0,68.0,2.0,38.902845,-76.998878,2016-02-20 16:37:44.597593
6348926,14631970,Entire home/apt,,Catholic University-Brookland,27,5.0,3.0,0.0,84.0,2.0,38.931341,-76.989441,2016-02-20 20:33:37.958986
28204,25188,Entire home/apt,,Petworth,7,3.5,,5.0,359.0,3.0,38.948081,-77.030059,2016-02-20 16:19:02.989071
3583701,18048636,Entire home/apt,,Downtown,10,5.0,4.0,1.0,179.0,180.0,38.896044,-77.021029,2016-02-20 21:22:42.078166
5422197,6446609,Private room,,The Palisades,22,5.0,2.0,1.0,69.0,2.0,38.905922,-77.081639,2016-02-20 18:59:26.594262
6782086,30283594,Entire home/apt,,Downtown,0,,3.0,1.0,129.0,3.0,38.899216,-77.03274,2016-02-21 00:52:16.403361
1517852,263199,Entire home/apt,,Capitol Hill,16,5.0,2.0,1.0,99.0,10.0,38.888414,-76.997405,2016-02-20 20:08:00.324550
7509040,39337759,Private room,,Logan Circle,14,5.0,2.0,1.0,97.0,2.0,38.911089,-77.029521,2016-02-20 15:36:36.470275
7650182,40144156,Entire home/apt,,Capitol Hill,11,5.0,2.0,1.0,100.0,1.0,38.894122,-77.003833,2016-02-21 00:36:45.293839
4704716,17702074,Entire home/apt,,Catholic University-Brookland,55,4.5,4.0,2.0,128.0,1.0,38.940602,-77.019298,2016-02-20 22:00:12.332082
10353055,19113533,Entire home/apt,,Columbia Heights,2,,4.0,1.0,125.0,2.0,38.933892,-77.031878,2016-02-20 20:07:26.123133
8704613,22932609,Entire home/apt,,Catholic University-Brookland,3,5.0,4.0,2.0,100.0,2.0,38.930114,-77.021757,2016-02-20 23:22:14.723178
7051543,36977429,Entire home/apt,,South West,1,5.0,4.0,0.0,125.0,1.0,38.87874,-77.014831,2016-02-20 18:18:26.859073
7110810,2589490,Entire home/apt,,Dupont Circle,1,5.0,2.0,0.0,95.0,7.0,38.915318,-77.043551,2016-02-20 23:00:10.836350
2550527,5255583,Entire home/apt,,Capitol Hill,0,,,1.0,230.0,3.0,38.893862,-76.986466,2016-02-20 16:11:51.224622
9225346,10427471,Entire home/apt,,Capitol Hill,5,4.5,4.0,2.0,106.0,2.0,38.89485,-76.995212,2016-02-20 16:47:16.290443
5780387,3318111,Private room,,Catholic University-Brookland,16,4.5,4.0,1.0,50.0,2.0,38.945923,-76.99644,2016-02-20 18:46:48.883734
9057655,46904118,Private room,,Dupont Circle,10,5.0,1.0,1.0,65.0,1.0,38.915304,-77.043671,2016-02-20 22:52:07.804589
7161475,37505327,Entire home/apt,,Adams Morgan,3,4.5,2.0,1.0,99.0,3.0,38.91897,-77.044965,2016-02-20 21:22:49.690932
5039240,2944360,Entire home/apt,,Mount Vernon Square,83,5.0,,2.0,295.0,1.0,38.902722,-77.018172,2016-02-21 00:46:08.111743
1042244,5362585,Private room,,Ledroit Park,18,4.0,4.0,1.0,150.0,3.0,38.915833,-77.01306,2016-02-21 01:27:27.282352
1092713,511136,Entire home/apt,,Dupont Circle,149,4.5,,1.0,109.0,1.0,38.908768,-77.047029,2016-02-20 19:42:35.504127
3064960,15599448,Private room,,Anacostia,3,4.5,1.0,1.0,50.0,7.0,38.86465,-76.9779,2016-02-20 19:06:37.503044
7486262,5556571,Private room,,Fort Totten-Upper Northeast,0,,3.0,1.0,82.0,1.0,38.969888,-77.021613,2016-02-20 20:45:09.181028
6723515,35098837,Entire home/apt,,Adams Morgan,5,4.5,2.0,0.0,100.0,2.0,38.922389,-77.044233,2016-02-20 18:38:29.096020
8632421,45390384,Entire home/apt,,Adams Morgan,0,,4.0,1.0,119.0,1.0,38.916132,-77.04348,2016-02-20 17:49:08.219827
6177419,9419684,Entire home/apt,,Dupont Circle,1,5.0,3.0,1.0,246.0,3.0,38.908549,-77.04847,2016-02-20 22:11:40.667802
10429997,32959018,Entire home/apt,,Ledroit Park,1,5.0,3.0,1.0,90.0,5.0,38.916314,-77.014799,2016-02-21 01:10:03.298063
7849229,1187360,Private room,,Brentwood,10,5.0,2.0,1.0,55.0,2.0,38.920388,-76.983224,2016-02-20 23:46:14.006510
3053021,15543780,Entire home/apt,,Mount Pleasant,0,,,3.0,345.0,3.0,38.935357,-77.044564,2016-02-20 17:48:22.562706
1446230,3574033,Entire home/apt,,Adams Morgan,15,4.5,2.0,,129.0,3.0,38.926163,-77.036417,2016-02-20 22:03:28.108757
3016490,8783442,Private room,,Capitol Hill,20,5.0,2.0,1.0,85.0,1.0,38.883222,-76.98912,2016-02-21 00:02:25.474926
26409,27696,Private room,,Mount Pleasant,182,4.5,2.0,1.0,99.0,2.0,38.9317,-77.041529,2016-02-20 19:32:44.012259
8615548,29456,Private room,,Foggy Bottom,1,,1.0,1.0,100.0,1.0,38.90085,-77.052662,2016-02-20 15:58:48.374947
6797009,30283594,Entire home/apt,,Foggy Bottom,0,,3.0,1.0,129.0,3.0,38.906334,-77.050187,2016-02-20 20:23:48.982352
3979811,20627033,Entire home/apt,,Ledroit Park,45,4.5,,2.0,250.0,1.0,38.915524,-77.015149,2016-02-21 01:26:39.928154
1198049,17633,Entire home/apt,,Adams Morgan,45,4.5,2.0,,89.0,,38.915207,-77.044245,2016-02-20 22:04:57.725485
7645438,20915410,Private room,,Shaw,9,5.0,2.0,1.0,98.0,2.0,38.916527,-77.023935,2016-02-21 00:34:57.847908
8950842,46630199,Entire home/apt,,Au-Tenleytown,17,4.5,,3.0,195.0,1.0,38.943845,-77.086886,2016-02-21 01:09:22.600704
6288146,419492,Private room,,Brentwood,38,4.5,2.0,1.0,69.0,2.0,38.906354,-77.002195,2016-02-21 00:26:45.551774
5145999,11272610,Entire home/apt,,Shaw,24,5.0,5.0,2.0,275.0,2.0,38.907061,-77.025871,2016-02-20 23:00:03.823157
867430,611958,Entire home/apt,,Mount Vernon Square,12,4.5,4.0,1.0,225.0,1.0,38.902875,-77.016829,2016-02-20 19:37:32.238947
8563943,45070984,Entire home/apt,,Mount Pleasant,4,5.0,2.0,1.0,125.0,2.0,38.933998,-77.038658,2016-02-20 21:47:00.685256
2715558,13896044,Entire home/apt,,Au-Tenleytown,7,4.5,2.0,2.0,85.0,1.0,38.951369,-77.09162,2016-02-20 16:53:06.356670
5592297,27048163,Private room,,Shaw,11,5.0,2.0,1.0,80.0,2.0,38.905963,-77.005829,2016-02-20 23:39:43.333308
6222260,32268593,Entire home/apt,,Columbia Heights,11,4.5,2.0,2.0,76.0,1.0,38.925945,-77.026334,2016-02-20 20:08:29.496283
5040663,14705698,Entire home/apt,,Stadium-Armory,5,4.5,2.0,2.0,100.0,1.0,38.904501,-76.975374,2016-02-20 21:22:09.247715
817191,1423419,Private room,,Stadium-Armory,43,5.0,2.0,1.0,49.0,27.0,38.892467,-76.98269,2016-02-20 20:52:30.562754
1049354,5778691,Entire home/apt,,Logan Circle,31,5.0,5.0,1.0,79.0,1.0,38.907478,-77.033419,2016-02-20 21:30:44.338675
898544,4795247,Entire home/apt,,Foggy Bottom,10,4.5,,2.0,300.0,1.0,38.898787,-77.052869,2016-02-21 00:30:45.683925
6072414,31520405,Entire home/apt,,Capitol Hill,3,5.0,,5.0,315.0,3.0,38.883863,-77.004947,2016-02-21 00:07:55.583240
6781783,30283594,Entire home/apt,,Logan Circle,0,,3.0,1.0,129.0,3.0,38.905307,-77.030283,2016-02-21 01:20:24.200317
1189174,3004874,Entire home/apt,,Woodley Park,10,4.5,5.0,0.0,150.0,30.0,38.931267,-77.057942,2016-02-20 16:44:30.997246
10560532,54469632,Entire home/apt,,Catholic University-Brookland,0,,2.0,1.0,150.0,1.0,38.937614,-76.992714,2016-02-20 18:15:27.296978
2289912,8261484,Entire home/apt,,Catholic University-Brookland,49,4.5,4.0,1.0,91.0,1.0,38.942695,-77.022457,2016-02-20 23:14:32.778471
3386035,3254337,Entire home/apt,,Capitol Hill,16,4.5,2.0,0.0,90.0,1.0,38.889726,-76.993285,2016-02-20 23:49:33.959599
2818072,5121445,Private room,,Friendship Heights,7,5.0,2.0,1.0,84.0,1.0,38.95932,-77.083889,2016-02-20 16:57:03.678513
1126839,192856,Private room,,U Street Corridor,31,5.0,3.0,1.0,95.0,3.0,38.915879,-77.025387,2016-02-20 16:20:28.958219
7716746,23423028,Entire home/apt,,Foggy Bottom,2,5.0,3.0,0.0,199.0,2.0,38.899207,-77.049141,2016-02-20 15:20:49.015061
867117,4556324,Entire home/apt,,Capitol Hill,43,5.0,4.0,2.0,225.0,,38.895909,-76.998027,2016-02-21 01:41:40.861350
1162899,6369715,Private room,,Capitol Hill,17,4.5,2.0,1.0,70.0,2.0,38.902214,-76.988366,2016-02-21 01:23:36.404881
7760576,27504019,Entire home/apt,,Columbia Heights,0,,4.0,2.0,150.0,3.0,38.927528,-77.029512,2016-02-20 21:30:12.891959
9108883,47475666,Entire home/apt,,Brentwood,0,,3.0,0.0,65.0,1.0,38.918783,-77.002046,2016-02-20 22:48:42.973448
9839306,47426300,Entire home/apt,,Mount Pleasant,1,5.0,4.0,1.0,95.0,3.0,38.930933,-77.038807,2016-02-20 17:27:58.807631
6333252,31162261,Private room,,Fort Totten-Upper Northeast,0,,1.0,1.0,50.0,5.0,38.969698,-77.010911,2016-02-20 17:09:18.070932
5955389,14692970,Entire home/apt,,Adams Morgan,9,4.0,4.0,1.0,115.0,,38.926355,-77.042016,2016-02-20 20:07:45.409181
6699557,34410667,Private room,,Anacostia,1,5.0,2.0,1.0,76.0,3.0,38.862996,-76.987625,2016-02-20 17:54:01.832311
5761777,2898103,Private room,,Shaw,15,5.0,2.0,1.0,75.0,2.0,38.907406,-77.026858,2016-02-20 15:53:42.011354
4709529,787482,Entire home/apt,,Logan Circle,33,4.5,3.0,1.0,175.0,1.0,38.90958,-77.035798,2016-02-20 17:40:38.661904
2919216,14692970,Entire home/apt,,Mount Pleasant,28,4.5,,3.0,350.0,,38.928337,-77.043701,2016-02-21 01:02:39.115356
6268843,32578081,Private room,,Columbia Heights,7,4.5,1.0,1.0,25.0,28.0,38.925069,-77.02752,2016-02-20 23:51:51.509594
6686194,19837788,Entire home/apt,,Adams Morgan,1,3.0,4.0,1.0,90.0,1.0,38.923258,-77.040531,2016-02-20 23:22:26.298243
7856309,26017860,Entire home/apt,,Cleveland Park,1,5.0,2.0,1.0,89.0,1.0,38.939011,-77.060763,2016-02-20 19:38:01.383816
7041206,2483995,Entire home/apt,,Woodley Park,8,5.0,3.0,1.0,90.0,2.0,38.926808,-77.056437,2016-02-20 16:50:08.487225
2051506,10513195,Entire home/apt,,Columbia Heights,15,5.0,2.0,1.0,120.0,10.0,38.921111,-77.032004,2016-02-20 19:25:24.480981
3890312,2385425,Private room,,U Street Corridor,0,,2.0,1.0,100.0,1.0,38.916372,-77.036421,2016-02-21 01:42:21.313808
1716922,7025353,Entire home/apt,,Dupont Circle,181,4.5,4.0,1.0,168.0,1.0,38.910608,-77.036943,2016-02-20 19:52:38.843097
1198366,17633,Entire home/apt,,Dupont Circle,42,4.5,3.0,1.0,110.0,,38.91484,-77.044197,2016-02-20 16:38:20.377823
1839373,9419684,Entire home/apt,,Downtown,5,4.5,3.0,1.0,259.0,3.0,38.892921,-77.018898,2016-02-21 00:12:05.717668
9938364,51009383,Shared room,,Shaw,2,4.5,4.0,1.0,36.0,1.0,38.910112,-77.023164,2016-02-21 01:11:52.126444
1041751,1423419,Private room,,Stadium-Armory,10,4.5,2.0,1.0,49.0,27.0,38.892955,-76.981403,2016-02-20 20:28:13.811915
9044053,41656215,Entire home/apt,,Capitol Hill,2,3.0,,2.0,175.0,3.0,38.893738,-76.992578,2016-02-20 18:56:59.565770
10315833,8293719,Private room,,U Street Corridor,1,,2.0,1.0,80.0,2.0,38.918722,-77.030135,2016-02-20 16:35:22.189119
